2022-07-04,44744,8220,185,3865881600,1656925200,
2022-07-05,44745,8221,186,3865968000,1657011600,
2022-07-06,44746,8222,187,3866054400,1657098000,
2022-07-07,44747,8223,188,3866140800,1657184400,
2022-07-08,44748,8224,189,3866227200,1657270800,
2022-07-09,44749,8225,190,3866313600,1657357200,
2022-07-10,44750,8226,191,3866400000,1657443600,
2022-07-11,44751,8227,192,3866486400,1657530000,
2022-07-12,44752,8228,193,3866572800,1657616400,
2022-07-13,44753,8229,194,3866659200,1657702800,
2022-07-14,44754,8230,195,3866745600,1657789200,
2022-07-15,44755,8231,196,3866832000,1657875600,
2022-07-16,44756,8232,197,3866918400,1657962000,
2022-07-17,44757,8233,198,3867004800,1658048400,
2022-07-18,44758,8234,199,3867091200,1658134800,
2022-07-19,44759,8235,200,3867177600,1658221200,
2022-07-20,44760,8236,201,3867264000,1658307600,
2022-07-21,44761,8237,202,3867350400,1658394000,
2022-07-22,44762,8238,203,3867436800,1658480400,
2022-07-23,44763,8239,204,3867523200,1658566800,
2022-07-24,44764,8240,205,3867609600,1658653200,
2022-07-25,44765,8241,206,3867696000,1658739600,
2022-07-26,44766,8242,207,3867782400,1658826000,
2022-07-27,44767,8243,208,3867868800,1658912400,
2022-07-28,44768,8244,209,3867955200,1658998800,
2022-07-29,44769,8245,210,3868041600,1659085200,
2022-07-30,44770,8246,211,3868128000,1659171600,
2022-07-31,44771,8247,212,3868214400,1659258000,
2022-08-01,44772,8248,213,3868300800,1659344400,
2022-08-02,44773,8249,214,3868387200,1659430800,
2022-08-03,44774,8250,215,3868473600,1659517200,
2022-08-04,44775,8251,216,3868560000,1659603600,
2022-08-05,44776,8252,217,3868646400,1659690000,
2022-08-06,44777,8253,218,3868732800,1659776400,
2022-08-07,44778,8254,219,3868819200,1659862800,
2022-08-08,44779,8255,220,3868905600,1659949200,
2022-08-09,44780,8256,221,3868992000,1660035600,
2022-08-10,44781,8257,222,3869078400,1660122000,
2022-08-11,44782,8258,223,3869164800,1660208400,
2022-08-12,44783,8259,224,3869251200,1660294800,
2022-08-13,44784,8260,225,3869337600,1660381200,
2022-08-14,44785,8261,226,3869424000,1660467600,
2022-08-15,44786,8262,227,3869510400,1660554000,
2022-08-16,44787,8263,228,3869596800,1660640400,
2022-08-17,44788,8264,229,3869683200,1660726800,
2022-08-18,44789,8265,230,3869769600,1660813200,
2022-08-19,44790,8266,231,3869856000,1660899600,
2022-08-20,44791,8267,232,3869942400,1660986000,
2022-08-21,44792,8268,233,3870028800,1661072400,
2022-08-22,44793,8269,234,3870115200,1661158800,
2022-08-23,44794,8270,235,3870201600,1661245200,
2022-08-24,44795,8271,236,3870288000,1661331600,
2022-08-25,44796,8272,237,3870374400,1661418000,
2022-08-26,44797,8273,238,3870460800,1661504400,
2022-08-27,44798,8274,239,3870547200,1661590800,
2022-08-28,44799,8275,240,3870633600,1661677200,
2022-08-29,44800,8276,241,3870720000,1661763600,
2022-08-30,44801,8277,242,3870806400,1661850000,
2022-08-31,44802,8278,243,3870892800,1661936400,
2022-09-01,44803,8279,244,3870979200,1662022800,
2022-09-02,44804,8280,245,3871065600,1662109200,
2022-09-03,44805,8281,246,3871152000,1662195600,
2022-09-04,44806,8282,247,3871238400,1662282000,
2022-09-05,44807,8283,248,3871324800,1662368400,
2022-09-06,44808,8284,249,3871411200,1662454800,
2022-09-07,44809,8285,250,3871497600,1662541200,
2022-09-08,44810,8286,251,3871584000,1662627600,
2022-09-09,44811,8287,252,3871670400,1662714000,
2022-09-10,44812,8288,253,3871756800,1662800400,
2022-09-11,44813,8289,254,3871843200,1662886800,
2022-09-12,44814,8290,255,3871929600,1662973200,
2022-09-13,44815,8291,256,3872016000,1663059600,
2022-09-14,44816,8292,257,3872102400,1663146000,
2022-09-15,44817,8293,258,3872188800,1663232400,
2022-09-16,44818,8294,259,3872275200,1663318800,
2022-09-17,44819,8295,260,3872361600,1663405200,
2022-09-18,44820,8296,261,3872448000,1663491600,
2022-09-19,44821,8297,262,3872534400,1663578000,
2022-09-20,44822,8298,263,3872620800,1663664400,
2022-09-21,44823,8299,264,3872707200,1663750800,
2022-09-22,44824,8300,265,3872793600,1663837200,
2022-09-23,44825,8301,266,3872880000,1663923600,
2022-09-24,44826,8302,267,3872966400,1664010000,
2022-09-25,44827,8303,268,3873052800,1664096400,
2022-09-26,44828,8304,269,3873139200,1664182800,
2022-09-27,44829,8305,270,3873225600,1664269200,
2022-09-28,44830,8306,271,3873312000,1664355600,
2022-09-29,44831,8307,272,3873398400,1664442000,
2022-09-30,44832,8308,273,3873484800,1664528400,
2022-10-01,44833,8309,274,3873571200,1664614800,
2022-10-02,44834,8310,275,3873657600,1664701200,
2022-10-03,44835,8311,276,3873744000,1664787600,
2022-10-04,44836,8312,277,3873830400,1664874000,
2022-10-05,44837,8313,278,3873916800,1664960400,
2022-10-06,44838,8314,279,3874003200,1665046800,
2022-10-07,44839,8315,280,3874089600,1665133200,
